0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,5
0,10
0,11
0,5
0,0
0,12
0,6
0,6
0,5
0,4
0,13
0,7
0,9
0,11
0,6
0,11
0,14
0,5
0,5
0,13
0,15
0,16
0,5
0,17
0,7
0,18
0,15
0,7
0,19
0,11
0,0
0,20
0,11
0,2
0,21
0,11
0,22
0,15
0,5
0,5
0,23
0,6
0,4
0,11
0,6
0,10
0,11
0,11
0,11
0,7
0,4
0,20
0,10
0,11
0,13
0,10
0,6
0,3
0,10
0,0
0,1
0,15
0,7
0,11
0,24
0,15
0,12
0,6
0,11
0,13
0,25
0,4
0,6
0,7
0,26
0,5
0,27
0,28
0,0
0,4
0,15
0,6
0,12
0,10
0,29
0,11
0,30
0,11
0,5
0,6
0,6
0,11
0,0
0,2
0,4
0,7
0,15
0,11
0,11
0,5
0,20
0,5
0,13
0,12
0,31
0,6
0,3
0,14
0,5
0,0
0,32
0,26
0,6
0,3
0,4
0,33
0,15
0,7
0,34
0,6
0,6
0,15
0,11
0,35
0,12
0,7
0,15
0,0
0,15
0,6
0,0
0,15
0,3
0,4
0,36
0,6
0,3
0,6
0,15
0,6
0,37
0,10
0,15
0,11
0,1
0,15
0,26
0,6
0,15
0,0
0,11
0,0
0,5
0,0
0,15
0,7
0,15
0,11
0,0
0,5
0,11
0,11
0,38
0,15
0,39
0,6
0,17
0,2
0,0
0,19
0,5
0,4
0,7
0,12
0,5
0,3
0,40
0,12
0,24
0,35
0,7
0,6
0,28
0,0
0,11
0,11
0,6
0,6
0,15
0,12
0,41
0,5
0,15
0,15
0,7
0,0
0,6
0,42
0,30
0,26
0,43
0,11
0,44
0,4
0,15
0,11
0,45
0,13
0,46
0,0
0,11
0,11
0,12
0,19
0,11
0,15
0,6
0,47
0,48
0,5
0,49
0,6
0,11
0,0
0,50
0,5
0,14
0,2
0,6
0,17
0,19
0,11
0,3
0,0
0,11
0,6
0,32
0,51
0,2
0,0
0,7
0,0
0,47
0,6
0,15
0,37
0,6
0,11
0,15
0,5
0,52
0,53
0,4
0,0
0,34
0,6
0,11
0,4
0,6
0,0
0,10
0,4
0,7
0,15
0,15
0,54
0,5
0,7
0,11
0,3
0,28
0,15
0,11
0,33
0,5
0,7
0,4
0,11
0,10
0,5
0,4
0,28
0,11
0,55
0,13
0,15
0,15
0,11
0,13
0,56
0,11
0,7
0,37
0,0
0,0
0,5
0,0
0,3
0,57
0,7
0,11
0,1
0,6
0,58
0,59
0,3
0,4
0,6
0,7
0,15
0,0
0,15
0,10
0,60
0,41
0,0
0,4
0,14
0,7
0,61
0,13
0,15
0,5
0,62
0,11
0,11
0,35
0,6
0,6
0,15
0,6
0,0
0,15
0,5
0,15
0,5
0,15
0,63
0,35
0,3
0,0
0,35
0,33
0,15
0,7
0,64
0,57
0,26
0,10
0,6
0,11
0,5
0,28
0,65
0,6
0,6
0,6
0,13
0,0
0,4
0,6
0,5
0,15
0,0
0,66
0,1
0,7
0,67
0,5
0,2
0,12
0,5
0,5
0,11
0,10
0,12
0,6
0,5
0,7
0,5
0,7
0,15
0,0
0,33
0,35
0,4
0,35
0,0
0,68
0,15
0,5
0,13
0,11
0,11
0,0
0,67
0,11
0,5
0,5
0,15
0,7
0,57
0,0
0,69
0,5
0,0
0,6
0,0
0,51
0,5
0,70
0,71
0,6
0,3
0,72
0,0
0,5
0,11
0,5
0,3
0,15
0,6
0,5
0,4
0,19
0,4
0,0
0,9
0,73
0,74
0,0
0,4
0,26
0,6
0,3
0,15
0,0
0,19
0,5
0,0
0,12
0,15
0,12
0,11
0,30
0,0
0,26
0,75
0,10
0,10
0,24
0,15
0,11
0,0
0,3
0,0
0,54
0,10
0,12
0,0
0,6
0,0
0,13
0,6
0,26
0,15
0,0
0,76
0,11
0,2
0,0
0,4
0,13
0,11
0,77
0,11
0,5
0,10
0,15
0,5
0,5
0,11
0,2
0,15
0,24
0,28
0,15
0,0
0,12
0,38
0,6
0,2
0,0
0,4
0,6
0,35
0,78
0,4
0,3
0,12
0,3
0,11
0,66
0,6
0,3
0,79
0,26
0,15
0,37
0,35
0,80
0,40
0,15
0,15
0,0
0,6
0,81
0,24
0,2
0,9
0,33
0,13
0,4
0,7
0,24
0,57
0,0
0,11
0,20
0,0
0,35
0,11
0,9
0,15
0,34
0,18
0,34
0,5
0,15
0,11
