0,0
0,1
0,2
0,3
0,4
0,0
0,0
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,14
0,16
0,14
0,2
0,17
0,17
0,13
0,12
0,6
0,8
0,12
0,12
0,18
0,18
0,6
0,16
0,0
0,12
0,14
0,19
0,17
0,6
0,14
0,2
0,11
0,14
0,1
0,3
0,17
0,1
0,13
0,2
0,13
0,6
0,18
0,20
0,18
0,21
0,13
0,1
0,0
0,13
0,8
0,12
0,0
0,12
0,5
0,13
0,6
0,1
0,12
0,12
0,6
0,4
0,14
0,18
0,4
0,22
0,14
0,13
0,14
0,1
0,4
0,18
0,1
0,18
0,1
0,1
0,4
0,16
0,4
0,13
0,1
0,1
0,12
0,4
0,16
0,14
0,1
0,6
0,17
0,22
0,10
0,23
0,1
0,12
0,24
0,22
0,25
0,14
0,1
0,26
0,16
0,13
0,13
0,4
0,12
0,8
0,27
0,18
0,18
0,17
0,13
0,17
0,0
0,25
0,14
0,1
0,17
0,6
0,17
0,6
0,28
0,25
0,18
0,26
0,12
0,18
0,25
0,29
0,1
0,17
0,1
0,30
0,5
0,8
0,1
0,31
0,3
0,13
0,32
0,18
0,17
0,8
0,17
0,14
0,1
0,33
0,8
0,12
0,17
0,18
0,6
0,6
0,17
0,13
0,17
0,10
0,8
0,6
0,12
0,14
0,10
0,5
0,12
0,6
0,5
0,1
0,12
0,6
0,12
0,4
0,13
0,14
0,25
0,18
0,18
0,12
0,13
0,28
0,4
0,30
0,34
0,3
0,4
0,3
0,17
0,6
0,6
0,6
0,17
0,2
0,17
0,8
0,21
0,12
0,4
0,8
0,17
0,6
0,21
0,8
0,1
0,13
0,12
0,13
0,22
0,5
0,18
0,4
0,6
0,4
0,18
0,12
0,16
0,4
0,13
0,13
0,14
0,35
0,13
0,30
0,25
0,36
0,18
0,4
0,12
0,16
0,5
0,18
0,14
0,18
0,37
0,1
0,17
0,14
0,38
0,14
0,6
0,13
0,27
0,13
0,12
0,12
0,2
0,1
0,17
0,12
0,6
0,8
0,18
0,17
0,14
0,2
0,39
0,14
0,10
0,12
0,3
0,27
0,18
0,40
0,13
0,18
0,27
0,0
0,21
0,18
0,12
0,1
0,6
0,21
0,0
0,30
0,0
0,14
0,12
0,18
0,14
0,18
0,12
0,21
0,6
0,14
0,10
0,0
0,18
0,4
0,2
0,10
0,10
0,14
0,3
0,2
0,17
0,17
0,5
0,25
0,18
0,3
0,30
0,17
0,8
0,13
0,14
0,0
0,0
0,18
0,14
0,4
0,25
0,41
0,18
0,14
0,12
0,0
0,4
0,0
0,13
0,0
0,22
0,20
0,6
0,13
0,14
0,14
0,17
0,12
0,13
0,12
0,3
0,12
0,16
0,17
0,1
0,6
0,12
0,6
0,4
0,34
0,4
0,4
0,4
0,42
0,14
0,43
0,1
0,6
0,1
0,0
0,16
0,13
0,0
0,44
0,17
0,4
0,0
0,6
0,14
0,1
0,45
0,16
0,5
0,46
0,14
0,16
0,25
0,21
0,3
0,28
0,13
0,30
0,18
0,30
0,34
0,26
0,40
0,10
0,26
0,1
0,6
0,25
0,14
0,6
0,18
0,18
0,47
0,14
0,34
0,17
0,14
0,28
0,4
0,18
0,0
0,30
0,0
0,12
0,18
0,12
0,6
0,18
0,10
0,5
0,14
0,13
0,13
0,12
0,1
0,0
0,5
0,17
0,17
0,17
0,25
0,12
0,18
0,13
0,17
0,22
0,13
0,14
0,0
0,0
0,13
0,28
0,26
0,14
0,16
0,34
0,1
0,1
0,14
0,48
0,14
0,5
0,1
0,30
0,22
0,4
0,27
0,14
0,2
0,6
0,13
0,28
0,0
0,18
0,14
0,16
0,4
0,25
0,8
0,12
0,14
0,23
0,4
0,14
0,5
0,18
0,2
0,13
0,18
0,2
0,1
0,0
0,18
0,17
0,1
0,45
0,14
0,6
0,30
0,17
0,13
0,36
0,5
0,17
0,12
0,0
0,17
0,12
0,8
0,34
0,14
0,34
0,18
0,12
0,8
0,1
0,43
0,13
0,30
0,21
0,5
0,21
0,23
0,18
0,12
0,6
0,21
0,0
0,17
0,49
0,25
0,16
0,26
0,22
0,13
0,13
0,0
0,18
0,6
0,6
0,12
0,13
0,5
0,13
0,1
0,4
0,0
0,0
0,12
0,13
0,6
0,18
0,14
0,30
0,50
0,14
0,0
0,18
0,7
0,17
0,18
0,30
0,0
0,18
0,0
0,48
0,17
0,14
