0,0
0,1
0,1
0,2
0,3
0,5
0,6
0,1
0,4
0,7
0,1
0,0
0,8
0,3
0,2
0,9
0,3
0,8
0,2
0,4
0,10
0,11
0,12
0,13
0,14
0,0
0,2
0,1
0,1
0,11
0,0
0,4
0,16
0,0
0,2
0,1
0,4
0,18
0,4
0,8
0,11
0,3
0,0
0,14
0,14
0,10
0,0
0,19
0,20
0,0
0,0
0,14
0,11
0,16
0,21
0,22
0,10
0,4
0,4
0,4
0,10
0,12
0,10
0,19
0,4
0,10
0,23
0,10
0,11
0,2
0,11
0,3
0,2
0,0
0,11
0,2
0,11
0,2
0,14
0,0
0,1
0,20
0,25
0,1
0,9
0,16
0,0
0,1
0,26
0,14
0,10
0,10
0,9
0,1
0,0
0,0
0,27
0,10
0,2
0,4
0,28
0,29
0,10
0,30
0,31
0,1
0,5
0,3
0,4
0,12
0,16
0,3
0,32
0,17
0,5
0,16
0,0
0,1
0,16
0,4
0,11
0,4
0,10
0,6
0,23
0,3
0,11
0,19
0,7
0,4
0,18
0,3
0,10
0,14
0,13
0,1
0,6
0,21
0,11
0,4
0,28
0,1
0,0
0,19
0,10
0,14
0,4
0,2
0,1
0,10
0,14
0,0
0,14
0,2
0,33
0,4
0,10
0,2
0,1
0,1
0,17
0,1
0,2
0,3
0,2
0,16
0,4
0,0
0,18
0,34
0,1
0,2
0,4
0,2
0,23
0,0
0,11
0,16
0,19
0,2
0,1
0,11
0,2
0,10
0,4
0,10
0,18
0,0
0,1
0,0
0,35
0,0
0,4
0,10
0,9
0,16
0,4
0,1
0,0
0,10
0,19
0,14
0,0
0,10
0,12
0,19
0,37
0,0
0,2
0,2
0,4
0,10
0,0
0,14
0,8
0,4
0,1
0,11
0,16
0,33
0,14
0,6
0,14
0,25
0,16
0,10
0,19
0,1
0,4
0,0
0,4
0,18
0,14
0,23
0,10
0,14
0,2
0,10
0,11
0,14
0,10
0,1
0,1
0,1
0,39
0,40
0,1
0,0
0,9
0,3
0,1
0,0
0,0
0,9
0,0
0,4
0,0
0,0
0,4
0,8
0,0
0,3
0,9
0,2
0,11
0,2
0,1
0,42
0,1
0,4
0,0
0,3
0,3
0,2
0,2
0,0
0,2
0,44
0,2
0,3
0,14
0,1
0,4
0,14
0,10
0,4
0,10
0,1
0,10
0,4
0,0
0,1
0,9
0,16
0,2
0,4
0,4
0,9
0,10
0,1
0,0
0,1
0,10
0,18
0,2
0,46
0,16
0,12
0,19
0,0
0,3
0,10
0,0
0,1
0,10
0,19
0,10
0,10
0,4
0,3
0,4
0,18
0,19
0,1
0,3
0,10
0,0
0,1
0,19
0,0
0,1
0,2
0,4
0,18
0,1
0,2
0,12
0,3
0,10
0,0
0,10
0,0
0,0
0,8
0,2
0,19
0,0
0,4
0,12
0,4
0,1
0,47
0,12
0,16
0,19
0,14
0,0
0,0
0,19
0,4
0,2
0,4
0,33
0,4
0,48
0,3
0,2
0,0
0,4
0,35
0,10
0,0
0,21
0,4
0,0
0,1
0,35
0,19
0,49
0,1
0,0
0,11
0,40
0,6
0,2
0,14
0,23
0,10
0,0
0,2
0,2
0,8
0,50
0,10
0,2
0,32
0,10
0,19
0,1
0,0
0,1
0,12
0,18
0,43
0,0
0,12
0,3
0,51
0,0
0,2
0,52
0,19
0,11
0,53
0,54
0,10
0,0
0,9
0,2
0,1
0,16
0,11
0,18
0,1
0,14
0,10
0,11
0,0
0,2
0,8
0,9
0,3
0,0
0,25
0,0
0,1
0,14
0,4
0,19
0,1
0,25
0,1
0,5
0,19
0,10
0,0
0,25
0,33
0,4
0,5
0,3
0,48
0,1
0,4
0,4
0,4
0,0
0,3
0,1
0,21
0,14
0,43
0,0
0,2
0,0
0,4
0,10
0,1
0,35
0,35
0,4
0,55
0,18
0,17
0,10
0,4
0,4
0,0
0,1
0,30
0,4
0,19
0,47
0,0
0,2
0,4
0,19
0,4
0,10
0,0
0,0
0,10
0,6
0,12
0,10
0,1
0,2
0,18
0,2
0,2
0,23
0,11
0,2
0,25
0,0
0,2
0,18
0,4
0,2
0,21
0,1
0,56
0,23
0,4
0,9
0,2
0,40
0,0
0,0
0,57
0,0
0,3
0,10
0,21
0,3
0,4
0,1
0,14
0,1
0,1
0,1
0,10
0,4
0,1
0,25
0,2
0,1
0,19
0,6
0,1
0,1
0,9
0,1
0,2
0,19
0,0
0,58
0,16
0,0
0,3
